conv_id,turn_id,scenario,style,speaker,text,word_count,timestamp
48,9,Person calls a friend to share unexpected news,casual,A,"Okay, now I'm really curious. Tell me!",7,2026-04-15T11:17:55.718671
48,10,Person calls a friend to share unexpected news,casual,B,"I was offered the manager position at ""The Bound Page"" bookstore.",11,2026-04-15T11:17:55.718731
48,11,Person calls a friend to share unexpected news,casual,A,No way! Seriously? That little indie place?,7,2026-04-15T11:17:55.718768
48,12,Person calls a friend to share unexpected news,casual,B,"Yes! I applied on a total whim like, months ago. I never thought anything would come of it.",18,2026-04-15T11:17:55.718801
48,13,Person calls a friend to share unexpected news,casual,A,But you work in finance! What about your current job?,10,2026-04-15T11:17:55.718835
48,14,Person calls a friend to share unexpected news,casual,B,I know! This is just so unexpected. I'm taking it.,10,2026-04-15T11:17:55.718866
48,15,Person calls a friend to share unexpected news,casual,A,Wow. That's a huge change. When do you start?,9,2026-04-15T11:17:55.718896
48,16,Person calls a friend to share unexpected news,casual,B,They want me to start in three weeks. It's happening fast.,11,2026-04-15T11:17:55.718926
48,17,Person calls a friend to share unexpected news,casual,A,So you’re really going to quit your corporate job?,9,2026-04-15T11:17:55.718959
48,18,Person calls a friend to share unexpected news,casual,B,Absolutely. I've always dreamed of working with books.,8,2026-04-15T11:17:55.718992
48,19,Person calls a friend to share unexpected news,casual,A,This is incredible news. I’m so happy for you!,9,2026-04-15T11:17:55.719025
48,20,Person calls a friend to share unexpected news,casual,B,"Thanks! I'm still a bit in shock, honestly.",8,2026-04-15T11:17:55.719056
48,21,Person calls a friend to share unexpected news,casual,A,What are you going to tell your boss?,8,2026-04-15T11:17:55.719086
48,22,Person calls a friend to share unexpected news,casual,B,Haven't thought that far ahead yet. That conversation will be... interesting.,11,2026-04-15T11:17:55.719115
48,23,Person calls a friend to share unexpected news,casual,A,I bet! They'll never see it coming.,7,2026-04-15T11:17:55.719147
48,24,Person calls a friend to share unexpected news,casual,B,Probably not. It feels a bit surreal right now.,9,2026-04-15T11:17:55.719176
48,25,Person calls a friend to share unexpected news,casual,A,"Well, I think it's fantastic. You deserve this.",8,2026-04-15T11:17:55.719206
48,26,Person calls a friend to share unexpected news,casual,B,I really hope so. It feels right.,7,2026-04-15T11:17:55.719235
48,27,Person calls a friend to share unexpected news,casual,A,We absolutely need to celebrate this properly.,7,2026-04-15T11:17:55.719263
48,28,Person calls a friend to share unexpected news,casual,B,Definitely! Let's get dinner this week?,6,2026-04-15T11:17:55.719292
48,29,Person calls a friend to share unexpected news,casual,A,Perfect. I want all the details then.,7,2026-04-15T11:17:55.719320
48,30,Person calls a friend to share unexpected news,casual,B,You got it. There’s so much to tell.,8,2026-04-15T11:17:55.719350
48,31,Person calls a friend to share unexpected news,casual,A,This is just amazing. A new chapter for you!,9,2026-04-15T11:17:55.719381
48,32,Person calls a friend to share unexpected news,casual,B,"Pun intended, I'm sure. But yeah, literally.",7,2026-04-15T11:17:55.719410
48,33,Person calls a friend to share unexpected news,casual,A,You’re going to be so happy there. I can feel it.,11,2026-04-15T11:17:55.719441
48,34,Person calls a friend to share unexpected news,casual,B,I really think I will be. No more spreadsheets!,9,2026-04-15T11:17:55.719474
48,35,Person calls a friend to share unexpected news,casual,A,Just cozy books and coffee smells. It's perfect for you.,10,2026-04-15T11:17:55.719511
48,36,Person calls a friend to share unexpected news,casual,B,Exactly. I'm already picturing it.,5,2026-04-15T11:17:55.719516
48,37,Person calls a friend to share unexpected news,casual,A,Still can’t believe it. This is wild.,7,2026-04-15T11:17:55.719522
48,38,Person calls a friend to share unexpected news,casual,B,Me neither! My head's still spinning a bit.,8,2026-04-15T11:17:55.719528
48,39,Person calls a friend to share unexpected news,casual,A,"Call me after work, okay?",5,2026-04-15T11:17:55.719533
48,40,Person calls a friend to share unexpected news,casual,B,Will do. Talk soon!,4,2026-04-15T11:17:55.719539
49,1,Two siblings bickering then laughing about it,casual,A,Did you eat the last Pop-Tart?,6,2026-04-15T11:18:09.110775
49,2,Two siblings bickering then laughing about it,casual,B,Maybe. Was it yours?,4,2026-04-15T11:18:09.110851
49,3,Two siblings bickering then laughing about it,casual,A,"It was, actually! I had my name written on the box.",11,2026-04-15T11:18:09.110889
49,4,Two siblings bickering then laughing about it,casual,B,No way. I didn't see it.,6,2026-04-15T11:18:09.110922
49,5,Two siblings bickering then laughing about it,casual,A,"It was in invisible ink, obviously.",6,2026-04-15T11:18:09.110951
49,6,Two siblings bickering then laughing about it,casual,B,"Ha ha. Real mature, A.",5,2026-04-15T11:18:09.110980
49,7,Two siblings bickering then laughing about it,casual,A,More mature than eating someone else's breakfast.,7,2026-04-15T11:18:09.111009
49,8,Two siblings bickering then laughing about it,casual,B,You left your cereal bowl out for three days last week.,11,2026-04-15T11:18:09.111039
49,9,Two siblings bickering then laughing about it,casual,A,That's completely different. It was a *historic* cereal bowl.,9,2026-04-15T11:18:09.111071
49,10,Two siblings bickering then laughing about it,casual,B,"Historic with mold, maybe. You know Mom would kill us for that.",12,2026-04-15T11:18:09.111103
49,11,Two siblings bickering then laughing about it,casual,A,"Okay, fine. I forgot about the bowl.",7,2026-04-15T11:18:09.111134
49,12,Two siblings bickering then laughing about it,casual,B,"See? And I ""forgot"" about your Pop-Tart.",7,2026-04-15T11:18:09.111163
49,13,Two siblings bickering then laughing about it,casual,A,"It's not the same! A Pop-Tart is a sacred, pre-portioned joy.",11,2026-04-15T11:18:09.111194
49,14,Two siblings bickering then laughing about it,casual,B,You make it sound like I stole your firstborn.,9,2026-04-15T11:18:09.111225
49,15,Two siblings bickering then laughing about it,casual,A,It felt like it! My stomach was rumbling.,8,2026-04-15T11:18:09.111255
49,16,Two siblings bickering then laughing about it,casual,B,You should've gotten up earlier then.,6,2026-04-15T11:18:09.111284
49,17,Two siblings bickering then laughing about it,casual,A,"I was dreaming I was a superhero, saving the world from stale bagels.",13,2026-04-15T11:18:09.111314
49,18,Two siblings bickering then laughing about it,casual,B,Stale bagels? That's quite the nemesis.,6,2026-04-15T11:18:09.111346
49,19,Two siblings bickering then laughing about it,casual,A,"And now, thanks to you, my arch-nemesis, the Pop-Tart void, has won.",12,2026-04-15T11:18:09.111376
49,20,Two siblings bickering then laughing about it,casual,B,"Oh, come on. It's just a Pop-Tart.",7,2026-04-15T11:18:09.111407
49,21,Two siblings bickering then laughing about it,casual,A,JUST a Pop-Tart? This is a fundamental breach of sibling code.,11,2026-04-15T11:18:09.111436
49,22,Two siblings bickering then laughing about it,casual,B,The code that says you don't leave moldy bowls around?,10,2026-04-15T11:18:09.111468
49,23,Two siblings bickering then laughing about it,casual,A,Hey! We're talking about *my* Pop-Tart here.,7,2026-04-15T11:18:09.111498
49,24,Two siblings bickering then laughing about it,casual,B,But it's relevant context! Your track record isn't spotless.,9,2026-04-15T11:18:09.111525
49,25,Two siblings bickering then laughing about it,casual,A,My track record for leaving bowls is irrelevant to my Pop-Tart rights.,12,2026-04-15T11:18:09.111531
49,26,Two siblings bickering then laughing about it,casual,B,"You're really going to die on this hill, aren't you?",10,2026-04-15T11:18:09.111537
49,27,Two siblings bickering then laughing about it,casual,A,It's a delicious hill. Sprinkled with strawberry filling.,8,2026-04-15T11:18:09.111543
49,28,Two siblings bickering then laughing about it,casual,B,"Okay, okay, I get it. You really loved that Pop-Tart.",10,2026-04-15T11:18:09.111549
49,29,Two siblings bickering then laughing about it,casual,A,It was the last one! The unicorn of toaster pastries.,10,2026-04-15T11:18:09.111555
49,30,Two siblings bickering then laughing about it,casual,B,You sound like Dad when someone touches his remote.,9,2026-04-15T11:18:09.111560
49,31,Two siblings bickering then laughing about it,casual,A,Exactly! It's a primal instinct.,5,2026-04-15T11:18:09.111566
49,32,Two siblings bickering then laughing about it,casual,B,Remember that time he almost threw it across the room because you changed the channel?,15,2026-04-15T11:18:09.111572
49,33,Two siblings bickering then laughing about it,casual,A,"Oh my god, yes! He was so mad.",8,2026-04-15T11:18:09.111578
49,34,Two siblings bickering then laughing about it,casual,B,And then he tripped over the rug trying to get it back.,12,2026-04-15T11:18:09.111584
49,35,Two siblings bickering then laughing about it,casual,A,He looked like a cartoon character! His little foot flailing.,10,2026-04-15T11:18:09.111590
49,36,Two siblings bickering then laughing about it,casual,B,"Mom just stared at him, shaking her head.",8,2026-04-15T11:18:09.111595
49,37,Two siblings bickering then laughing about it,casual,A,"Yeah, she just sighed. We were both trying not to laugh.",11,2026-04-15T11:18:09.111601
49,38,Two siblings bickering then laughing about it,casual,B,"And now here we are, fighting over a Pop-Tart like toddlers.",11,2026-04-15T11:18:09.111607
49,39,Two siblings bickering then laughing about it,casual,A,"It's genetic, clearly. The remote, the Pop-Tart... same energy.",9,2026-04-15T11:18:09.111613
49,40,Two siblings bickering then laughing about it,casual,B,You know what? You owe me for that cereal bowl anyway.,11,2026-04-15T11:18:09.111619
49,41,Two siblings bickering then laughing about it,casual,A,"I'll get you a whole box of Pop-Tarts, just for making me laugh.",13,2026-04-15T11:18:09.111625
49,42,Two siblings bickering then laughing about it,casual,B,Deal! As long as they're not strawberry.,7,2026-04-15T11:18:09.111631
50,1,A mentor and a young person talking about a big life decision,civilized,A,"Good to see you, Liam. How have things been lately?",10,2026-04-15T11:18:22.133481
50,2,A mentor and a young person talking about a big life decision,civilized,B,"Hi, Sarah. It's been... busy. A lot on my mind.",10,2026-04-15T11:18:22.133561
50,3,A mentor and a young person talking about a big life decision,civilized,A,I gathered as much. You mentioned you wanted to chat about something important.,13,2026-04-15T11:18:22.133604
50,4,A mentor and a young person talking about a big life decision,civilized,B,"Yes, I really appreciate you making time. It's about this career choice I'm facing.",14,2026-04-15T11:18:22.133642
50,5,A mentor and a young person talking about a big life decision,civilized,A,"Ah, the crossroads. Tell me more about what's presenting itself.",10,2026-04-15T11:18:22.133679
50,6,A mentor and a young person talking about a big life decision,civilized,B,"Well, I have a firm job offer from Apex Corp. It's stable, good pay, great benefits.",16,2026-04-15T11:18:22.133750
50,7,A mentor and a young person talking about a big life decision,civilized,A,"That sounds like a solid option, a very safe bet.",10,2026-04-15T11:18:22.133788
